CustomerID,Age,Income,LoanAmount,TenureMonths,InterestRate,MissedPayments,DelaysDays,PartialPayments,InteractionAttempts,SentimentScore,ResponseTimeHours,AppUsageFrequency,WebsiteVisits,Complaints,Target,Location_Suburban,Location_Urban,EmploymentStatus_Self-Employed,EmploymentStatus_Student,EmploymentStatus_Unemployed,LoanType_Business,LoanType_Education,LoanType_Home,LoanType_Personal,Debt-to-Income Ratio,Estimated EMI,Payment-to-Income Ratio,Delinquency Rate,Irregular Payment Habits,Proportion of Delayed Days,Interaction Inefficiency,Digital Engagement Score,Problem Indicator,Risk Score
CUST0102,25,378954,556581,8,7.14,2,163,2,9,-0.59,55.09,0.57,21,0,1,0,0,1,0,0,0,0,1,0,1.4687297138966735,72884.28195,2.307961872417233,0.25,1,20.375,17.647058823529406,8.742,0,0.7062678571428571
CUST0103,62,869078,473966,15,9.57,2,12,2,3,-0.47,69.15,0.58,20,0,0,1,0,0,1,0,1,0,0,0,0.5453664688324869,35377.61218333333,0.48848474613325843,0.13333333333333333,1,0.8,4.761904761904761,8.348,0,0.03742857142857143
CUST0104,59,1283136,328710,43,7.28,2,90,0,4,0.82,20.24,0.95,29,0,1,0,1,0,1,0,1,0,0,0,0.25617705371838995,9638.592604651163,0.09014096031583087,0.046511627906976744,0,2.0930232558139537,2.0833333333333335,12.170000000000002,0,0.6558630952380953
CUST0105,61,484260,712550,6,11.47,0,171,2,7,0.83,18.13,0.44,10,0,0,0,1,1,0,0,0,0,0,0,1.4714203114029654,125569.12375,3.1116125325238504,0.0,1,28.5,3.6269430051813467,4.264,0,0.22264285714285711
CUST0106,48,332717,612621,32,8.42,4,100,0,0,-0.34,40.8,0.69,3,0,0,0,0,0,0,1,0,0,0,1,1.8412675036141826,23442.9636,0.8455100376596326,0.125,0,3.125,0.0,1.614,0,0.26881547619047613
CUST0107,27,1427171,434073,51,14.11,4,70,3,5,0.41,58.54,0.57,32,1,0,0,1,0,0,0,0,0,1,0,0.30414925751714406,13615.210319117647,0.11447999141617352,0.0784313725490196,1,1.3725490196078431,3.3112582781456954,13.142000000000001,1,0.28230952380952384
CUST0108,29,848373,786265,13,13.16,1,121,1,3,0.35,53.88,0.18,46,1,1,0,1,0,0,0,0,1,0,0,0.9267916352830653,69104.62924358975,0.9774657502337732,0.07692307692307693,1,9.307692307692308,2.068965517241379,18.508000000000003,1,0.6837658730158729
CUST0109,28,579862,663859,56,12.45,3,75,0,4,0.61,40.54,0.59,11,1,0,0,1,0,1,0,0,0,0,0,1.144856879740352,18742.162125,0.3878611557577492,0.05357142857142857,0,1.3392857142857142,2.3391812865497075,4.7540000000000004,1,0.2344563492063492
CUST0110,32,694592,170263,51,11.74,0,163,2,4,-0.41,45.64,0.54,8,1,0,0,0,1,0,0,0,0,1,0,0.24512663549249056,5004.229879411765,0.08645472241681618,0.0,1,3.196078431372549,5.7971014492753605,3.524,1,0.38196428571428553
CUST0111,54,1348734,969093,47,13.84,2,115,1,1,0.02,17.81,0.49,31,0,0,1,0,0,1,0,0,0,1,0,0.7185204792049433,31795.872600000002,0.2828952715657795,0.0425531914893617,1,2.4468085106382977,0.8928571428571428,12.694,0,0.16208333333333333
CUST0112,53,1957109,599523,22,8.4,0,60,2,7,0.34,31.43,0.51,10,1,0,1,0,1,0,0,0,1,0,0,0.30633091973926846,31447.706454545456,0.19282138984315408,0.0,1,2.727272727272727,4.861111111111111,4.306,1,0.6003273809523809
CUST0113,43,1417078,50159,14,13.92,3,167,0,1,-0.95,18.76,0.16,36,0,0,0,1,0,0,0,0,0,1,0,0.03539607558652382,4164.630114285715,0.03526662708152167,0.21428571428571427,0,11.928571428571429,6.666666666666661,14.496,0,0.1585753968253968
CUST0114,44,1681074,717505,11,13.21,2,125,4,3,-0.25,63.74,0.46,23,1,1,1,0,0,0,1,0,0,0,1,0.42681345378014296,73126.2614810606,0.5219967340954219,0.18181818181818182,1,11.363636363636363,3.529411764705882,9.476,1,0.9620357142857143
CUST0115,57,530388,212993,48,12.86,1,154,0,4,0.39,8.55,0.61,6,0,1,0,0,1,0,0,0,0,0,1,0.4015795983317873,6719.92915,0.15203803592841467,0.020833333333333332,0,3.2083333333333335,2.6845637583892614,2.7660000000000005,0,0.7417857142857142
CUST0116,55,1915630,417003,30,11.27,0,0,0,0,-0.49,49.1,0.49,7,0,0,0,0,0,0,0,0,0,0,1,0.2176845215412162,17816.453175,0.11160685419418154,0.0,0,0.0,0.0,3.0940000000000003,0,0.04734523809523809
CUST0117,64,518408,197309,44,8.59,0,161,1,5,0.92,19.11,0.49,32,1,0,1,0,0,1,0,0,0,1,0,0.38060562337000975,5896.699046212122,0.13649555669385016,0.0,1,3.659090909090909,2.4752475247524752,13.094000000000001,1,0.23232142857142854
CUST0118,60,668276,157507,54,10.1,4,67,0,1,-0.94,34.5,0.08,24,2,1,1,0,1,0,0,0,0,0,1,0.23569154062094105,4242.4802129629625,0.07618074351847971,0.07407407407407407,0,1.2407407407407407,6.249999999999995,9.648000000000001,1,0.959
CUST0119,42,1214920,975748,33,13.25,2,87,2,4,0.92,21.91,0.19,0,0,0,0,1,0,0,1,0,1,0,0,0.8031376551542488,40342.00537878788,0.39846579572766483,0.06060606060606061,1,2.6363636363636362,1.9801980198019802,0.11399999999999999,0,0.45078571428571435
CUST0120,47,257545,64743,38,6.77,2,20,2,5,-0.57,23.61,0.32,2,1,1,1,0,0,1,0,0,0,1,0,0.2513851948203227,2069.0215828947366,0.09640357605364826,0.05263157894736842,1,0.5263157894736842,9.43396226415094,0.992,1,0.8852738095238094
CUST0121,55,711411,802462,59,13.15,3,160,1,7,-0.9,19.12,0.42,39,1,1,0,1,0,1,0,1,0,0,0,1.1279864944455456,22394.69693079096,0.37775120594071715,0.05084745762711865,1,2.711864406779661,34.999999999999986,15.852000000000002,1,0.6347499999999999
CUST0122,21,1025656,96101,42,8.54,5,134,0,8,-0.42,54.32,0.59,27,1,1,0,1,0,0,0,0,0,1,0,0.09369710702223748,2972.037830952381,0.03477233494605265,0.11904761904761904,0,3.1904761904761907,11.764705882352938,11.154,1,0.9280416666666664
CUST0123,55,1220020,292717,14,7.73,3,2,0,5,0.57,26.65,0.86,42,0,0,0,0,1,0,0,0,1,0,0,0.2399280339666563,22793.94248452381,0.2241990375684708,0.21428571428571427,0,0.14285714285714285,2.9940119760479043,17.316000000000003,0,0.07028571428571428
CUST0124,57,1084377,695822,23,7.48,0,50,1,4,0.5,52.43,0.16,32,0,0,0,0,0,1,0,1,0,0,0,0.6416790470472907,34590.42090144927,0.38278666074381074,0.0,1,2.1739130434782608,2.5,12.896,0,0.13671428571428568
CUST0125,34,213224,396371,26,6.73,0,78,3,3,-0.58,33.11,0.02,45,0,1,0,0,0,0,1,0,0,1,0,1.8589417701572055,17468.01915320513,0.9830799058195211,0.0,1,3.0,5.769230769230767,18.012,0,0.47488095238095235
CUST0126,23,240738,280604,7,10.95,2,94,0,1,-0.61,39.63,0.45,0,0,1,0,0,1,0,0,0,0,0,1,1.1655991160514751,42646.79721428572,2.125803016438737,0.2857142857142857,0,13.428571428571429,2.040816326530612,0.27,0,0.9086547619047617
CUST0127,21,1142654,237450,48,8.36,2,122,0,1,0.29,39.35,0.43,37,0,0,1,0,0,0,1,0,0,0,0,0.2078056874609462,6601.11,0.06932397733697164,0.041666666666666664,0,2.5416666666666665,0.7194244604316546,15.058,0,0.13033333333333336
CUST0128,25,1429336,907558,43,14.91,2,5,1,6,-0.08,70.27,0.55,26,0,0,0,0,0,1,0,0,0,0,0,0.6349507743455702,32382.408150000003,0.27186672538857204,0.046511627906976744,1,0.11627906976744186,5.88235294117647,10.73,0,0.07057142857142856
CUST0129,46,1217433,892503,45,11.38,3,156,0,4,0.58,26.74,0.83,37,0,1,1,0,0,0,1,0,0,0,1,0.7331023555300373,28297.30345,0.27892100953399485,0.06666666666666667,0,3.466666666666667,2.380952380952381,15.298,0,0.597375
CUST0130,34,666725,776481,41,7.67,0,16,1,6,-0.95,15.35,0.8,34,0,0,0,0,0,0,0,0,0,0,0,1.1646195957853689,23901.568700609754,0.4301905949339188,0.0,1,0.3902439024390244,39.999999999999964,14.080000000000002,0,0.028214285714285713
CUST0131,59,863937,386907,55,12.35,0,116,1,0,0.22,65.69,0.1,9,0,0,1,0,0,0,1,0,0,0,0,0.44784168290048926,11016.590602272729,0.15301936047104447,0.0,1,2.109090909090909,0.0,3.66,0,0.12606349206349207
CUST0132,47,1780934,537030,48,14.13,3,59,0,0,0.46,13.0,0.93,11,2,1,0,1,1,0,0,0,0,0,1,0.30154402128321434,17511.65325,0.11799417552812175,0.0625,0,1.2291666666666667,0.0,4.958,1,0.8892380952380953
CUST0133,29,1374737,809710,42,12.83,2,149,0,4,0.99,60.16,0.11,9,0,0,1,0,0,0,1,0,0,0,1,0.5889926582320837,27935.95894047619,0.24385137468891452,0.047619047619047616,0,3.5476190476190474,1.9138755980861246,3.666,0,0.3019503968253969
CUST0134,35,1781530,455453,20,7.15,3,151,1,1,0.36,11.24,0.63,33,0,0,1,0,0,0,1,0,0,1,0,0.2556527254663127,25486.39079166667,0.17167080515062896,0.15,1,7.55,0.684931506849315,13.578000000000001,0,0.12952380952380954
CUST0135,35,1044193,721009,33,14.12,1,124,3,7,-0.54,47.6,0.67,23,1,1,0,0,0,0,0,0,0,1,0,0.690493998714797,30332.63014242424,0.34858647942391,0.030303030303030304,1,3.757575757575758,12.499999999999998,9.602,1,0.8468333333333333
CUST0136,46,498512,218785,23,13.25,3,80,1,2,-0.78,11.26,0.68,27,1,1,1,0,0,0,1,0,0,0,1,0.4388760952594922,11928.142346014492,0.287129914931183,0.13043478260869565,1,3.4782608695652173,6.249999999999999,11.208,1,0.9541428571428571
CUST0137,62,862143,254535,39,7.85,3,84,2,0,0.28,66.5,0.27,21,1,1,0,1,0,0,1,0,1,0,0,0.29523524519714245,8191.621586538462,0.11401758065478876,0.07692307692307693,1,2.1538461538461537,0.0,8.562000000000001,1,0.9693333333333334
CUST0138,33,766202,750769,27,6.94,1,50,1,1,0.05,40.9,0.33,44,0,0,0,1,0,1,0,0,0,0,0,0.9798577920704984,32148.20664259259,0.5034944828010252,0.037037037037037035,1,1.8518518518518519,0.8695652173913042,17.798000000000002,0,0.21311309523809527
CUST0139,52,1450155,229838,16,11.24,3,177,0,9,0.8,24.04,0.55,15,0,0,0,0,0,1,0,0,0,1,0,0.1584920232664784,16517.69093333333,0.13668352086501095,0.1875,0,11.0625,4.7368421052631575,6.33,0,0.08953571428571429
CUST0140,59,852026,620442,18,7.83,4,138,0,9,0.45,10.53,0.2,12,0,0,0,1,1,0,0,0,0,0,0,0.7281960879128102,38517.38405,0.5424818122921132,0.2222222222222222,0,7.666666666666667,5.806451612903226,4.920000000000001,0,0.048928571428571425
CUST0141,52,1196530,319160,9,13.59,2,70,1,6,0.02,27.04,0.02,35,1,1,1,0,0,1,0,1,0,0,0,0.26673798400374416,39076.70922222222,0.39190033736443436,0.2222222222222222,1,7.777777777777778,5.357142857142857,14.012,1,0.9099345238095238
CUST0142,24,971253,522779,27,9.55,1,169,0,5,-0.19,50.91,0.56,35,1,1,0,1,0,1,0,0,0,0,1,0.5382521340989423,23522.63472685185,0.29062624951709,0.037037037037037035,0,6.2592592592592595,5.494505494505494,14.336,1,0.9071071428571428
CUST0143,50,704471,491904,12,14.26,4,38,1,7,-0.19,28.02,0.47,42,2,1,0,0,0,1,0,0,1,0,0,0.6982601129074156,46837.4592,0.7978320050080131,0.3333333333333333,1,3.1666666666666665,7.692307692307691,17.082,1,0.9562440476190476
CUST0144,57,1578246,926110,48,11.31,1,68,1,6,-0.55,18.1,0.66,22,2,1,1,0,0,1,0,1,0,0,0,0.5867969885556498,28022.54508333333,0.2130659865445564,0.020833333333333332,1,1.4166666666666667,10.909090909090908,9.196000000000002,1,0.9547976190476191
CUST0145,43,1006388,948488,59,8.05,1,47,0,9,-0.97,41.78,0.15,13,1,1,0,0,0,0,0,1,0,0,0,0.9424675174982213,22438.841463276836,0.2675569438023128,0.01694915254237288,0,0.7966101694915254,69.23076923076917,5.29,1,0.9163571428571429
CUST0146,59,1467543,628526,29,7.69,3,124,1,7,0.15,30.37,0.84,31,2,1,1,0,0,1,0,1,0,0,0,0.4282845545241264,25701.114461494253,0.21015627721840588,0.10344827586206896,1,4.275862068965517,5.6,12.904,1,0.9769166666666667
CUST0147,35,583152,370752,9,11.4,1,56,1,2,-0.58,12.36,0.15,2,1,1,0,1,0,0,0,0,0,0,1,0.6357724915630916,44716.810666666664,0.9201747194556479,0.1111111111111111,1,6.222222222222222,3.8461538461538454,0.89,1,0.8880714285714285
CUST0148,63,1154652,663369,33,12.98,4,20,1,5,-0.58,11.51,0.89,26,0,0,0,0,0,0,0,0,0,1,0,0.5745185562403218,27277.53225909091,0.28348834723283806,0.12121212121212122,1,0.6060606060606061,9.615384615384613,10.934000000000001,0,0.08458928571428573
CUST0149,49,294270,297644,20,13.14,3,81,2,6,-0.75,51.08,0.45,18,0,0,0,0,0,1,0,0,0,0,1,1.011465660787712,18141.4018,0.7397859843001325,0.15,1,4.05,17.14285714285714,7.470000000000001,0,0.2048809523809524
CUST0150,56,1245482,999401,6,8.84,0,98,1,9,-0.62,70.19,0.55,21,1,1,1,0,0,0,1,0,0,1,0,0.8024210707180032,173929.08736666667,1.675776164087478,0.0,1,16.333333333333332,18.749999999999996,8.73,1,0.9236666666666666
CUST0151,33,1791961,887393,8,8.24,2,147,1,0,-0.94,17.17,0.9,0,2,1,0,0,0,0,0,1,0,0,0,0.4952077640082569,117017.55693333334,0.7836167657666657,0.25,1,18.375,0.0,0.54,1,0.9069166666666668
CUST0152,52,1914331,249775,19,6.64,3,14,1,0,0.35,55.78,0.3,4,0,0,1,0,0,0,1,1,0,0,0,0.1304763909689599,14528.14096491228,0.09106977402494519,0.15789473684210525,1,0.7368421052631579,0.0,1.78,0,0.1703611111111111
CUST0153,27,1395889,863349,43,12.27,2,68,2,6,-0.2,6.76,0.18,48,0,1,1,0,0,0,1,0,1,0,0,0.6184940206563703,28905.627245930234,0.24849219884329116,0.046511627906976744,1,1.5813953488372092,6.666666666666666,19.308000000000003,0,0.8714900793650794
CUST0154,42,358768,990240,55,7.15,1,178,2,2,0.12,27.78,0.45,32,0,0,1,0,0,1,0,0,0,1,0,2.760112384605093,23904.543636363636,0.7995543739585571,0.01818181818181818,1,3.2363636363636363,1.6393442622950818,13.07,0,0.07224999999999998
CUST0155,48,1495302,864422,6,10.08,4,75,0,2,0.27,36.73,0.24,18,1,0,1,0,1,0,0,1,0,0,0,0.5780919172180603,151331.47813333335,1.2144554996917012,0.6666666666666666,0,12.5,1.4598540145985401,7.344,1,0.1785
CUST0156,22,770451,112551,43,11.61,1,61,1,4,0.94,19.72,0.53,35,0,1,0,1,0,1,0,0,0,0,0,0.14608456605287032,3706.3960412790693,0.057728203993957866,0.023255813953488372,1,1.4186046511627908,1.9607843137254901,14.318,0,0.654375
CUST0157,62,219816,784983,43,14.47,1,118,2,5,-0.86,38.36,0.28,5,1,0,1,0,1,0,0,0,1,0,0,3.5710912763402116,27721.005279651166,1.5133205196883484,0.023255813953488372,1,2.744186046511628,20.833333333333325,2.168,1,0.18810317460317463
CUST0158,26,1167344,727800,26,9.15,0,36,1,1,-0.16,63.61,0.86,14,0,1,0,0,1,0,0,0,0,0,1,0.6234666045313121,33541.782692307694,0.3448010117906053,0.0,1,1.3846153846153846,1.0638297872340425,6.1160000000000005,0,0.8378749999999999
CUST0159,48,957907,216277,53,8.62,3,133,0,2,-0.51,68.03,0.61,35,1,0,0,1,0,1,0,0,1,0,0,0.22578079082833719,5634.28789654088,0.07058248322487523,0.05660377358490566,0,2.509433962264151,3.3898305084745757,14.366,1,0.1903531746031746
CUST0160,48,514997,130811,34,12.06,0,25,0,5,-0.05,7.69,0.0,32,1,0,0,0,0,1,0,0,0,0,0,0.25400342137915366,5162.032902941177,0.120281078987439,0.0,0,0.7352941176470589,4.761904761904762,12.8,1,0.11968055555555553
CUST0161,64,1404565,829128,10,11.76,2,7,1,2,0.84,19.94,0.81,23,0,0,0,1,1,0,0,0,0,1,0,0.5903094552405905,91038.2544,0.7777917382250021,0.2,1,0.7,1.0309278350515465,9.686000000000002,0,0.12141666666666666
CUST0162,64,1869595,891535,54,9.32,1,3,0,4,0.45,70.51,0.33,26,1,1,1,0,0,1,0,0,0,0,1,0.47685996164944816,23434.162574074075,0.15041222879227262,0.018518518518518517,0,0.05555555555555555,2.5806451612903225,10.598,1,0.7127182539682537
CUST0163,40,1925502,514028,15,14.39,1,20,1,8,0.32,19.83,0.32,48,0,0,0,1,1,0,0,0,0,0,1,0.2669579153903761,40432.58576666666,0.251981576336976,0.06666666666666667,1,1.3333333333333333,5.633802816901408,19.392000000000003,0,0.09203571428571429
CUST0164,50,1455100,418266,33,13.68,2,158,0,2,-0.12,50.03,0.38,10,2,1,0,1,0,0,1,0,0,1,0,0.28744828534121364,17442.959672727273,0.14384957464966483,0.06060606060606061,0,4.787878787878788,2.040816326530612,4.228,1,0.9643809523809523
CUST0165,31,1835687,284104,26,8.4,4,148,0,5,0.34,18.62,0.63,48,1,1,0,0,0,1,0,0,1,0,0,0.15476712533236875,12915.804923076925,0.08443141945055072,0.15384615384615385,0,5.6923076923076925,3.472222222222222,19.578000000000003,1,0.7687976190476191
CUST0166,48,1238896,593296,55,8.53,4,24,1,4,-0.94,25.98,0.44,22,1,1,0,0,0,0,1,1,0,0,0,0.4788908834962741,15004.545733333332,0.14533467603414651,0.07272727272727272,1,0.43636363636363634,24.99999999999998,9.064,1,0.8945119047619048
CUST0167,45,1400454,252346,12,10.85,3,142,0,4,0.17,14.18,0.63,32,1,1,1,0,0,0,0,0,1,0,0,0.18018871023253888,23310.46175,0.19973918529276932,0.25,0,11.833333333333334,3.149606299212598,13.178,1,0.8559404761904762
CUST0168,59,930880,606690,8,13.08,4,162,2,5,0.11,61.73,0.15,40,1,1,0,1,0,0,1,0,0,0,0,0.6517381402543829,82449.171,1.0628545591268477,0.5,1,20.25,4.132231404958677,16.09,1,0.9825595238095236
CUST0169,53,1774623,234456,50,6.87,1,176,0,5,-0.31,63.61,0.97,45,1,1,0,1,0,0,1,1,0,0,0,0.13211594800698515,6031.3805999999995,0.04078419314975631,0.02,0,3.52,6.329113924050633,18.582,1,0.8730138888888886
CUST0170,21,981452,834282,52,12.39,2,42,1,0,-0.6,21.73,0.73,46,2,1,0,1,1,0,0,0,1,0,0,0.8500487033497308,24657.846265384615,0.3014861197334311,0.038461538461538464,1,0.8076923076923077,0.0,18.838,1,0.9174563492063491
CUST0171,47,1683741,449009,25,12.01,1,168,0,8,0.62,59.39,0.25,28,0,1,1,0,0,0,1,0,0,1,0,0.26667343730419346,22454.191741666666,0.1600307297262465,0.04,0,6.72,4.651162790697674,11.350000000000001,0,0.5593571428571429
CUST0172,33,333554,546043,24,8.47,1,36,0,4,-0.89,26.11,0.72,30,0,1,1,0,0,1,0,0,0,0,0,1.63704527602727,26605.945175,0.9571803728931447,0.041666666666666664,0,1.5,19.04761904761904,12.432,0,0.7511130952380951
CUST0173,61,651282,186643,40,12.29,4,41,1,0,-0.86,7.58,0.58,0,1,1,1,0,1,0,0,0,0,0,0,0.2865778572108549,6577.610391666666,0.12119377581447054,0.1,1,1.025,0.0,0.348,1,0.9045833333333334
CUST0174,23,1342077,540083,9,14.49,2,174,1,7,-0.12,54.7,0.11,33,1,1,1,0,0,0,0,0,0,0,0,0.40242325887411823,66530.72444722222,0.5948754753763508,0.2222222222222222,1,19.333333333333332,7.142857142857142,13.266000000000002,1,0.8020039682539684
CUST0175,59,464223,983713,10,6.9,0,91,1,6,-0.49,43.15,0.18,17,1,0,1,0,0,1,0,1,0,0,0,2.119052696656564,104027.64975,2.6890778720571795,0.0,1,9.1,9.83606557377049,6.908,1,0.32283333333333336
CUST0176,26,1308252,163550,6,9.22,3,60,1,6,0.49,20.12,0.04,17,0,0,0,0,0,0,0,0,0,0,1,0.12501414100647276,28514.942499999997,0.26155458581374225,0.5,1,10.0,3.773584905660377,6.824000000000001,0,0.27133730158730157
CUST0177,28,1990380,534146,9,10.22,1,141,1,4,0.27,18.59,0.81,5,1,1,0,1,0,0,1,1,0,0,0,0.26836383002240777,63898.698988888886,0.3852452234581671,0.1111111111111111,1,15.666666666666666,2.9197080291970803,2.4859999999999998,1,0.9382380952380952
CUST0178,47,1422108,141218,17,14.14,2,67,4,0,0.55,70.26,0.55,39,0,1,0,1,0,1,0,0,1,0,0,0.09930188143235254,9970.959943137254,0.08413673175148936,0.11764705882352941,1,3.9411764705882355,0.0,15.930000000000001,0,0.736920634920635
CUST0179,29,1863261,183296,32,14.68,2,52,0,8,-0.35,62.17,0.32,0,0,0,0,1,0,1,0,0,0,0,1,0.09837376513542655,7970.321066666666,0.051331430647665564,0.0625,0,1.625,10.666666666666664,0.192,0,0.1340714285714286
CUST0180,57,797135,549909,47,10.27,0,83,1,8,0.48,58.4,0.13,46,1,0,0,1,0,0,0,0,1,0,0,0.689856799663796,16406.4960143617,0.24698194430346226,0.0,1,1.7659574468085106,5.063291139240506,18.478,1,0.7272619047619048
CUST0181,53,1866471,568767,28,12.88,2,33,1,7,0.72,9.65,0.48,41,0,1,0,1,0,1,0,0,0,0,1,0.3047285492247134,26417.872942857142,0.16984698680787738,0.07142857142857142,1,1.1785714285714286,3.846153846153846,16.688000000000002,0,0.7088852813852812
CUST0182,62,420178,229767,30,11.02,5,75,4,4,-0.31,54.5,0.53,29,2,1,0,1,0,1,0,1,0,0,0,0.5468325328789228,9768.92695,0.2789939582748263,0.16666666666666666,1,2.5,5.063291139240506,11.918000000000001,1,0.9500357142857143
CUST0183,64,1398097,957211,26,11.07,2,96,0,2,-0.32,15.84,0.7,3,1,1,0,1,0,1,0,0,0,0,0,0.684652781602421,45646.0791673077,0.39178465443219773,0.07692307692307693,0,3.6923076923076925,2.564102564102564,1.62,1,0.6695238095238096
CUST0184,44,626752,441858,57,8.86,3,151,0,7,0.8,70.38,0.97,31,0,1,0,1,0,0,1,0,0,1,0,0.7049965536607781,11014.279636842104,0.21088302174082452,0.05263157894736842,0,2.6491228070175437,3.6842105263157894,12.982000000000001,0,0.9025238095238095
CUST0185,35,788365,815348,29,8.34,0,147,0,0,-0.9,4.22,0.43,9,1,1,0,0,0,0,0,0,0,0,0,1.0342265321266164,33782.11687586207,0.5142102991765805,0.0,0,5.068965517241379,0.0,3.858,1,0.8210892857142856
CUST0186,52,1024690,290016,30,8.95,2,29,3,2,-0.3,25.68,0.41,42,0,0,0,1,0,1,0,1,0,0,0,0.28302803774800184,11830.236,0.13854222447764689,0.06666666666666667,1,0.9666666666666667,2.5,17.046,0,0.24516071428571426
CUST0187,52,903662,82441,50,11.23,1,87,0,6,-0.76,31.15,0.37,4,2,1,0,0,1,0,0,0,0,0,1,0.09122990675717248,2420.3303583333336,0.03214029615055187,0.02,0,1.74,17.647058823529406,1.822,1,0.9425238095238097
CUST0188,44,1505585,288038,51,6.75,3,6,0,3,-0.94,59.43,0.83,8,0,0,1,0,1,0,0,0,0,0,0,0.19131301122155175,7268.0176715686275,0.05792845442723162,0.058823529411764705,0,0.11764705882352941,18.749999999999982,3.698,0,0.06468253968253967
CUST0189,61,1386293,744489,37,14.21,2,35,0,6,-0.77,55.28,0.16,4,0,1,0,1,1,0,0,1,0,0,0,0.5370358214316887,28937.314899324323,0.25048657014923387,0.05405405405405406,0,0.9459459459459459,18.181818181818176,1.6960000000000002,0,0.5610119047619048
CUST0190,32,1630491,805612,37,7.83,1,37,0,4,-0.14,27.31,0.34,10,1,1,1,0,1,0,0,0,1,0,0,0.4940916570529981,27029.915597297295,0.19893331957524912,0.02702702702702703,0,1.0,4.166666666666666,4.204,1,0.810920634920635
CUST0191,59,762288,898800,10,8.37,2,51,1,5,0.37,40.94,0.72,34,0,1,1,0,0,0,1,0,0,1,0,1.179081921793338,96149.13,1.513587463006108,0.2,1,5.1,3.4013605442176864,14.032000000000002,0,0.7097083333333333
CUST0192,22,1799601,666410,41,10.91,1,142,0,6,-0.42,60.25,0.02,26,0,1,1,0,0,1,0,0,0,0,0,0.37030986313077174,22312.680022357723,0.1487841806424272,0.024390243902439025,0,3.4634146341463414,8.823529411764703,10.412,0,0.8412916666666664
CUST0193,23,500709,94760,51,12.54,2,173,0,9,0.7,1.8,0.29,3,0,1,0,0,0,0,0,0,0,0,1,0.18925164117281695,2848.281215686274,0.06826195372608698,0.0392156862745098,0,3.392156862745098,5.0,1.374,0,0.49136111111111114
CUST0194,57,1143026,335622,47,7.31,5,150,1,6,-0.12,57.86,0.64,9,0,0,1,0,0,1,0,0,1,0,0,0.29362586677818353,9185.390967021276,0.09643235727293632,0.10638297872340426,1,3.1914893617021276,6.122448979591836,3.984,0,0.17478571428571424
CUST0195,37,1434816,964313,54,9.2,3,139,1,6,0.94,68.2,0.19,38,0,1,1,0,0,0,1,1,0,0,0,0.6720812982291806,25250.714481481482,0.2111828790435692,0.05555555555555555,1,2.574074074074074,2.941176470588235,15.314000000000002,0,0.659593253968254
CUST0196,22,1825351,908286,47,14.73,4,171,1,6,0.91,2.79,0.3,32,0,1,1,0,1,0,0,0,0,1,0,0.4975952570218002,30474.444692553192,0.20034137889679207,0.0851063829787234,1,3.6382978723404253,2.9850746268656714,12.98,0,0.8604940476190476
CUST0197,22,1523062,930662,44,8.73,2,142,2,6,0.55,3.76,0.49,37,0,0,0,1,0,0,1,0,0,0,1,0.6110466940938715,27921.975140909093,0.21999347478363265,0.045454545454545456,1,3.227272727272727,3.6363636363636362,15.094000000000001,0,0.48987500000000006
CUST0198,48,1551526,397860,21,9.16,2,92,1,2,0.86,25.13,0.42,7,0,1,0,1,0,1,0,1,0,0,0,0.2564314101084996,21982.712285714286,0.17002135151365266,0.09523809523809523,1,4.380952380952381,1.0204081632653061,3.0520000000000005,0,0.8281130952380953
CUST0199,43,1559490,717540,38,13.61,0,106,1,2,0.41,6.78,0.11,48,0,0,0,0,0,0,0,1,0,0,0,0.4601119596791259,27020.73107894737,0.2079197512952109,0.0,1,2.789473684210526,1.3245033112582782,19.266000000000002,0,0.30710119047619044
CUST0200,57,1327199,148538,54,6.93,2,125,1,6,0.79,34.77,0.94,23,0,0,0,0,0,0,1,0,0,0,0,0.11191840861845134,3608.510653703704,0.032626703188025644,0.037037037037037035,1,2.314814814814815,3.1746031746031744,9.764000000000001,0,0.2525
CUST0201,52,1613897,589660,26,10.45,1,48,0,1,-0.53,52.6,0.04,38,0,0,0,1,0,0,0,0,0,0,0,0.36536408457293124,27814.186602564103,0.20681012433307033,0.038461538461538464,0,1.8461538461538463,1.7543859649122806,15.224,0,0.1665059523809524
